customer_id,product_id,tn_total,acumulado,porcentaje
10010,20236,28.263689999999997,822846.3535999967,73.29792708242002
10012,20343,28.26147,822874.6150699967,73.30044457205614
10028,20074,28.253709999999998,822902.8687799966,73.302961370443
10048,20137,28.25018,822931.1189599966,73.30547785438273
10018,20094,28.237379999999998,822959.3563399966,73.30799319811754
10146,20029,28.23095,822987.5872899966,73.31050796907753
10012,20181,28.22691,823015.8141999965,73.31302238016035
10011,20404,28.22405,823044.0382499965,73.3155365364786
10024,20121,28.217260000000003,823072.2555099964,73.3180500879538
10010,20268,28.2154,823100.4709099964,73.32056347374295
10064,20065,28.21455,823128.6854599965,73.32307678381538
10002,20189,28.21365,823156.8991099965,73.32559001371716
10012,20107,28.20229,823185.1013999966,73.32810223168705
10008,20281,28.19595,823213.2973499965,73.3306138848992
10008,20352,28.1947,823241.4920499965,73.3331254267632
10006,20372,28.17768,823269.6697299965,73.33563545251097
10017,20103,28.17352,823297.8432499964,73.33814510769213
10061,20045,28.17065,823326.0138999964,73.34065450721796
10019,20192,28.16749,823354.1813899964,73.34316362525571
10009,20285,28.15917,823382.3405599964,73.34567200216026
10005,20313,28.15722,823410.4977799965,73.34818020536173
10061,20025,28.15722,823438.6549999965,73.35068840856319
10013,20225,28.15484,823466.8098399965,73.35319639975778
10046,20047,28.142580000000002,823494.9524199965,73.35570329884985
10200,20282,28.14235,823523.0947699965,73.35821017745384
10032,20056,28.1381,823551.2328699965,73.36071667747419
10002,20281,28.13429,823579.3671599964,73.36322283810541
10090,20022,28.129920000000002,823607.4970799964,73.36572860946355
10004,20497,28.11836,823635.6154399964,73.3682333510741
10042,20103,28.100830000000002,823663.7162699964,73.37073653113838
10004,20288,28.10061,823691.8168799963,73.37323969160538
10048,20081,28.0917,823719.9085799963,73.37574205838287
10049,20046,28.08762,823747.9961999963,73.37824406172003
10005,20236,28.0808,823776.0769999963,73.38074545754175
10077,20009,28.08007,823804.1570699963,73.38324678833615
10279,20005,28.06914,823832.2262099964,73.38574714550246
10149,20023,28.0644,823860.2906099964,73.38824708043663
10053,20015,28.06394,823888.3545499964,73.39074697439467
10021,20042,28.060489999999998,823916.4150399964,73.39324656103186
10017,20170,28.05863,823944.4736699964,73.39574598198301
10015,20146,28.05075,823972.5244199964,73.39824470099552
10216,20259,28.03471,824000.5591299965,73.40074199118872
10010,20379,28.0174,824028.5765299965,73.40323773943291
10103,20028,28.009800000000002,824056.5863299965,73.40573281068043
10004,20263,28.00288,824084.5892099965,73.40822726550466
10029,20315,27.99717,824112.5863799965,73.41072121169061
10003,20381,27.9936,824140.5799799965,73.41321483986627
10020,20028,27.99342,824168.5733999965,73.41570845200779
10002,20271,27.98489,824196.5582899965,73.41820130430963
10003,20276,27.98231,824224.5405999965,73.42069392678891
10021,20097,27.97999,824252.5205899965,73.42318634260604
10077,20071,27.97267,824280.4932599965,73.4256781063685
10027,20084,27.97094,824308.4641999966,73.42816971602512
10058,20029,27.969549999999998,824336.4337499966,73.43066120186262
10017,20323,27.96831,824364.4020599966,73.43315257724277
10115,20049,27.96394,824392.3659999967,73.43564356334983
10075,20050,27.9552,824420.3211999966,73.4381337709107
10005,20310,27.94787,824448.2690699967,73.44062332552609
10013,20212,27.94376,824476.2128299967,73.44311251402883
10014,20389,27.9429,824504.1557299967,73.44560162592403
10182,20005,27.940260000000002,824532.0959899967,73.44809050265197
10023,20181,27.92567,824560.0216599967,73.45057807972444
10006,20228,27.92025,824587.9419099967,73.4530651739914
10026,20161,27.90894,824615.8508499967,73.4555512607804
10028,20001,27.90779,824643.7586399966,73.45803724512912
10049,20148,27.9052,824671.6638399967,73.4605229987645
10007,20353,27.90279,824699.5666299966,73.46300853772067
10029,20255,27.89385,824727.4604799966,73.46549328031496
10028,20103,27.89032,824755.3507999966,73.46797770846213
10062,20018,27.88589,824783.2366899967,73.47046174199147
10002,20329,27.87613,824811.1128199967,73.47294490611456
10028,20159,27.86621,824838.9790299967,73.47542718657886
10045,20017,27.865009999999998,824866.8440399966,73.4779093601489
10077,20089,27.85576,824894.6997999966,73.48039070974275
10007,20559,27.847350000000002,824922.5471499966,73.48287131018634
10073,20087,27.84595,824950.3930999966,73.48535178592
10005,20200,27.84077,824978.2338699966,73.487831800227
10065,20042,27.8384,825006.0722699966,73.49031160341791
10029,20549,27.82591,825033.8981799966,73.49279029401823
10019,20082,27.82416,825061.7223399966,73.49526882873116
10076,20029,27.82315,825089.5454899966,73.4977472734748
10003,20482,27.82089,825117.3663799965,73.50022551690101
10001,20453,27.81815,825145.1845299965,73.5027035162521
10092,20015,27.81784,825173.0023699965,73.50518148798885
10054,20145,27.814,825200.8163699965,73.50765911766412
10126,20015,27.81198,825228.6283499965,73.5101365674008
10092,20099,27.80578,825256.4341299966,73.51261346485073
10079,20015,27.805699999999998,825284.2398299966,73.51509035517437
10047,20022,27.79795,825312.0377799966,73.51756655513958
10153,20004,27.7956,825339.8333799966,73.52004254577025
10031,20278,27.79402,825367.6273999966,73.52251839565692
10135,20006,27.78134,825395.4087399966,73.52499311602804
10027,20061,27.78,825423.1887399966,73.52746771703399
10077,20044,27.77151,825450.9602499966,73.52994156176337
10040,20126,27.769379999999998,825478.7296299966,73.53241521675552
10016,20082,27.76301,825506.4926399966,73.53488830431758
10006,20198,27.75777,825534.2504099966,73.53736092510825
10092,20097,27.75692,825562.0073299966,73.53983347018216
10003,20553,27.756719999999998,825589.7640499965,73.54230599744038
10149,20006,27.75,825617.5140499965,73.54477792609102
10040,20006,27.74996,825645.2640099966,73.54724985117852
10106,20009,27.748269999999998,825673.0122799965,73.54972162572335
10003,20349,27.74718,825700.7594599965,73.55219330317259
10044,20076,27.74597,825728.5054299965,73.55466487283682
10050,20069,27.745549999999998,825756.2509799965,73.55713640508809
10003,20357,27.73847,825783.9894499965,73.55960730666351
10011,20124,27.73827,825811.7277199965,73.56207819042322
10080,20023,27.736800000000002,825839.4645199964,73.56454894323754
10056,20039,27.73243,825867.1969499964,73.56701930677875
10017,20205,27.72726,825894.9242099964,73.56948920978405
10021,20061,27.7269,825922.6511099964,73.57195908072113
10017,20127,27.7252,825950.3763099964,73.57442880022472
10144,20002,27.72451,825978.1008199963,73.57689845826413
10026,20065,27.723149999999997,826005.8239699963,73.57936799515677
10001,20324,27.72112,826033.5450899963,73.58183735122005
10124,20012,27.71714,826061.2622299963,73.58430635275086
10044,20079,27.71496,826088.9771899963,73.5867751600905
10088,20039,27.70185,826116.6790399962,73.58924279961089
10010,20246,27.69982,826144.3788599962,73.59171025830189
10102,20069,27.69313,826172.0719899962,73.59417712105767
10027,20074,27.69252,826199.7645099963,73.59664392947556
10030,20042,27.68782,826227.4523299963,73.59911031922445
10028,20146,27.682199999999998,826255.1345299963,73.60157620835213
10072,20049,27.6798,826282.8143299964,73.60404188369137
10059,20087,27.67699,826310.4913199963,73.60650730871998
10055,20021,27.67567,826338.1669899963,73.60897261616498
10005,20222,27.67524,826365.8422299963,73.61143788530622
10032,20099,27.657140000000002,826393.4993699964,73.61390154212643
10016,20042,27.65362,826421.1529899964,73.61636488539028
10058,20047,27.652520000000003,826448.8055099964,73.61882813066778
10001,20583,27.64471,826476.4502199964,73.6212906802421
10172,20096,27.63555,826504.0857699964,73.62375241385728
10047,20278,27.62805,826531.7138199965,73.62621347938364
10147,20010,27.62325,826559.3370699964,73.62867411733313
10058,20093,27.61668,826586.9537499964,73.63113417003683
10036,20109,27.60361,826614.5573599964,73.6335930584844
10038,20097,27.60359,826642.1609499963,73.63605194515038
10001,20286,27.5905,826669.7514499964,73.6385096657787
10040,20114,27.58392,826697.3353699964,73.6409668002704
10065,20044,27.5825,826724.9178699964,73.64342380827064
10038,20013,27.57573,826752.4935999964,73.64588021320935
10038,20033,27.573,826780.0665999964,73.64833637496372
10054,20155,27.567529999999998,826807.6341299964,73.65079204945866
10010,20226,27.558790000000002,826835.1929199965,73.6532469454074
10101,20017,27.55135,826862.7442699964,73.65570117861205
10035,20096,27.54748,826890.2917499964,73.65815506708286
10075,20089,27.54303,826917.8347799963,73.66060855915428
10216,20175,27.53863,826945.3734099963,73.66306165928029
10043,20125,27.53478,826972.9081899963,73.66551441645402
10052,20419,27.53161,827000.4397999962,73.66796689124885
10006,20395,27.53154,827027.9713399962,73.6704193598082
10046,20053,27.5307,827055.5020399962,73.67287175354163
10002,20382,27.5292,827083.0312399962,73.67532401365727
10033,20203,27.5275,827110.5587399962,73.67777612233944
10001,20407,27.52428,827138.0830199962,73.68022794418881
10034,20099,27.52327,827165.6062899962,73.6826796760689
10024,20024,27.518400000000003,827193.1246899961,73.68513097413664
10093,20016,27.5184,827220.6430899961,73.68758227220438
10024,20166,27.5184,827248.161489996,73.6900335702721
10024,20095,27.5184,827275.679889996,73.69248486833983
10118,20028,27.5184,827303.1982899959,73.69493616640757
10031,20066,27.5184,827330.7166899958,73.6973874644753
10006,20340,27.51765,827358.2343399959,73.69983869573416
10022,20137,27.51564,827385.7499799959,73.70228974794522
10041,20057,27.5143,827413.2642799959,73.70474068079106
10014,20138,27.509610000000002,827440.7738899959,73.70719119585868
10012,20239,27.50621,827468.2800999959,73.7096414080594
10029,20167,27.50573,827495.7858299959,73.7120915775024
10012,20059,27.50124,827523.2870699959,73.71454134698291
10021,20137,27.49589,827550.7829599959,73.7169906398934
10178,20003,27.48462,827578.2675799959,73.71943892888906
10005,20112,27.48104,827605.7486199959,73.72188689898368
10033,20005,27.480690000000003,827633.2293099959,73.72433483790081
10004,20341,27.4804,827660.7097099959,73.72678275098517
10075,20091,27.47475,827688.184459996,73.72923016077596
10031,20144,27.47401,827715.658469996,73.73167750464864
10005,20251,27.46463,827743.1230999959,73.73412401296488
10054,20006,27.446730000000002,827770.5698299959,73.73656892677582
10084,20023,27.4365,827798.0063299958,73.73901292931359
10111,20001,27.42889,827825.4352199958,73.7414562539639
10024,20144,27.42881,827852.8640299957,73.74389957148793
10012,20275,27.42666,827880.2906899957,73.74634269749316
10008,20349,27.41337,827907.7040599957,73.748784639645
10020,20143,27.41158,827935.1156399957,73.7512264223463
10007,20469,27.40322,827962.5188599956,73.75366746035127
10015,20050,27.39612,827989.9149799957,73.75610786589881
10069,20023,27.39555,828017.3105299957,73.75854822067161
10005,20239,27.39163,828044.7021599957,73.76098822625664
10085,20263,27.38917,828072.0913299957,73.76342801270854
10169,20035,27.37863,828099.4699599957,73.76586686027295
10021,20277,27.37726,828126.8472199957,73.7683055857998
10004,20264,27.36186,828154.2090799956,73.77074293951758
10003,20443,27.360210000000002,828181.5692899956,73.77318014625583
10114,20072,27.354599999999998,828208.9238899956,73.77561685326363
10051,20122,27.3482,828236.2720899956,73.77805299016899
10030,20106,27.32184,828263.5939299955,73.78048677896481
10001,20384,27.32176,828290.9156899955,73.78292056063435
10024,20261,27.30956,828318.2252499955,73.78535325554607
10104,20001,27.30925,828345.5344999955,73.78778592284345
10099,20045,27.30739,828372.8418899955,73.7902184244548
10001,20305,27.30652,828400.1484099955,73.79265084856786
10007,20233,27.30164,828427.4500499954,73.79508283797779
10072,20030,27.3,828454.7500499955,73.79751468129896
10024,20266,27.3,828482.0500499955,73.79994652462013
10059,20033,27.3,828509.3500499956,73.8023783679413
10216,20084,27.29012,828536.6401699956,73.8048093311668
10030,20081,27.28908,828563.9292499956,73.80724020175064
10128,20072,27.28908,828591.2183299956,73.80967107233447
10048,20106,27.28908,828618.5074099957,73.81210194291832
10048,20101,27.28908,828645.7964899957,73.81453281350217
10040,20132,27.28689,828673.0833799957,73.81696348900407
10021,20063,27.28472,828700.3680999957,73.8193939712056
10149,20026,27.279899999999998,828727.6479999956,73.82182402404872
10009,20246,27.27958,828754.9275799956,73.8242540483867
10004,20465,27.27587,828782.2034499956,73.82668374224345
10061,20082,27.273789999999998,828809.4772399956,73.82911325081686
10031,20037,27.271150000000002,828836.7483899957,73.83154252422302
10057,20004,27.26497,828864.0133599957,73.83397124712398
10092,20026,27.25908,828891.2724399957,73.83639944535253
10212,20021,27.25633,828918.5287699957,73.83882739861517
10003,20367,27.25626,828945.7850299957,73.84125534564232
10002,20269,27.24119,828973.0262199957,73.84368195025631
10054,20069,27.23886,829000.2650799957,73.84610834731738
10001,20577,27.237949999999998,829027.5030299957,73.84853466331701
10049,20087,27.23472,829054.7377499957,73.85096069159304
10004,20230,27.20964,829081.9473899957,73.85338448578007
10061,20024,27.20718,829109.1545699957,73.85580806083394
10026,20159,27.2027,829136.3572699957,73.8582312368161
10085,20231,27.19406,829163.5513299957,73.86065364315992
10006,20180,27.19258,829190.7439099958,73.86307591766754
10005,20208,27.18457,829217.9284799958,73.86549747865634
10013,20235,27.18226,829245.1107399958,73.86791883387374
10142,20003,27.17988,829272.2906199958,73.87033997708429
10017,20118,27.17295,829299.4635699958,73.87276050298077
10112,20022,27.16897,829326.6325399958,73.87518067434478
10002,20414,27.163610000000002,829353.7961499959,73.877600368248
10012,20547,27.163510000000002,829380.9596599959,73.88002005324334
10003,20234,27.15493,829408.1145899958,73.88243897394507
10031,20059,27.149659999999997,829435.2642499958,73.88485742520305
10024,20150,27.14277,829462.4070199959,73.8872752627101
10069,20007,27.13863,829489.5456499958,73.88969273143212
10039,20158,27.136200000000002,829516.6818499957,73.89210998369336
10012,20277,27.13533,829543.8171799957,73.8945271584563
10009,20273,27.11329,829570.9304699957,73.89694236992888
10013,20271,27.105159999999998,829598.0356299957,73.89935685719317
10007,20306,27.10301,829625.1386399957,73.90177115293866
10060,20089,27.10294,829652.2415799957,73.90418544244866
10083,20026,27.09909,829679.3406699958,73.9065993890064
10047,20086,27.08974,829706.4304099957,73.90901250268007
10046,20051,27.08641,829733.5168199957,73.9114253197223
10119,20010,27.08162,829760.5984399957,73.91383771007847
10024,20050,27.0816,829787.6800399957,73.91625009865308
10066,20029,27.08078,829814.7608199957,73.91866241418329
10032,20216,27.07614,829841.8369599957,73.92107431638922
10132,20009,27.072609999999997,829868.9095699957,73.92348590414802
10011,20116,27.0683,829895.9778699958,73.92589710797844
10051,20013,27.06795,829923.0458199958,73.92830828063138
10058,20120,27.067410000000002,829950.1132299958,73.93071940518193
10018,20026,27.05963,829977.1728599959,73.93312983670167
10014,20180,27.05893,830004.2317899959,73.93554020586645
10003,20737,27.05758,830031.2893699959,73.93795045477525
10003,20231,27.04665,830058.336019996,73.94035973005593
10159,20014,27.02973,830085.3657499959,73.9427674981282
10122,20013,27.026999999999997,830112.3927499959,73.94517502301616
10009,20302,27.02368,830139.4164299959,73.94758225216347
10031,20042,27.01484,830166.4312699959,73.94998869385674
10054,20050,27.01171,830193.4429799959,73.95239485673429
10011,20205,27.00243,830220.4454099959,73.95480019296326
10032,20130,26.99904,830247.4444499959,73.95720522721608
10126,20007,26.99561,830274.4400599959,73.9596099559296
10004,20205,26.99426,830301.4343199958,73.96201456438713
10042,20067,26.99424,830328.4285599958,73.96441917106311
10042,20076,26.9891,830355.4176599958,73.96682331987554
10057,20044,26.98743,830382.4050899958,73.96922731992686
10008,20400,26.98213,830409.3872199958,73.97163084786207
10070,20069,26.97677,830436.3639899958,73.97403389833647
10151,20006,26.97625,830463.3402399957,73.97643690249005
10130,20006,26.97622,830490.3164599957,73.97883990397126
10065,20019,26.97238,830517.2888399957,73.98124256339102
10037,20044,26.96647,830544.2553099957,73.98364469635676
10002,20254,26.94325,830571.1985599957,73.98604476091951
10009,20268,26.93617,830598.1347299957,73.98844419480642
10014,20231,26.93366,830625.0683899957,73.99084340510625
10003,20240,26.930889999999998,830651.9992799957,73.99324236865863
10103,20107,26.91794,830678.9172199956,73.99564017864428
10054,20153,26.9142,830705.8314199956,73.99803765547631
10019,20120,26.91234,830732.7437599957,74.00043496662232
10077,20039,26.906879999999997,830759.6506399957,74.00283179139967
10045,20087,26.90597,830786.5566099957,74.00522853511556
10001,20496,26.90529,830813.4618999957,74.00762521825808
10007,20075,26.90344,830840.3653399957,74.01002173660537
10061,20099,26.89874,830867.2640799957,74.01241783628363
10119,20091,26.89816,830894.1622399957,74.01481388429636
10008,20597,26.88776,830921.0499999956,74.0172090058926
10114,20032,26.886319999999998,830947.9363199957,74.01960399921578
10013,20256,26.88429,830974.8206099956,74.02199881170957
10084,20033,26.88231,831001.7029199956,74.02439344782793
10001,20536,26.88054,831028.5834599957,74.02678792627732
10001,20605,26.86846,831055.4519199957,74.02918132865832
10170,20005,26.86646,831082.3183799958,74.0315745528823
10111,20009,26.86241,831109.1807899957,74.0339674163383
10019,20119,26.82717,831136.0079599957,74.03635714066762
10178,20005,26.82353,831162.8314899957,74.03874654075116
10216,20270,26.82279,831189.6542799957,74.0411358749166
10009,20404,26.82124,831216.4755199957,74.04352507101035
10024,20047,26.812440000000002,831243.2879599957,74.04591348321323
10053,20019,26.80641,831270.0943699956,74.04830135827267
10058,20124,26.80554,831296.8999099956,74.05068915583381
10039,20227,26.80205,831323.7019599957,74.05307664251096
10002,20372,26.79955,831350.5015099957,74.05546390649182
10007,20438,26.79161,831377.2931199956,74.05785046318934
10004,20352,26.76249,831404.0556099956,74.06023442592063
10004,20239,26.75972,831430.8153299956,74.06261814190445
10059,20042,26.75423,831457.5695599956,74.06500136884725
10032,20039,26.754,831484.3235599955,74.06738457530199
10010,20289,26.754,831511.0775599955,74.06976778175674
10142,20082,26.753999999999998,831537.8315599954,74.07215098821148
10021,20067,26.74963,831564.5811899954,74.07453380539313
10007,20266,26.73489,831591.3160799954,74.07691530955753
10054,20066,26.73216,831618.0482399954,74.07929657053764
10097,20057,26.73216,831644.7803999954,74.08167783151772
10016,20268,26.73047,831671.5108699953,74.08405894195512
10058,20111,26.728920000000002,831698.2397899954,74.08643991432085
10016,20273,26.7212,831724.9609899954,74.08882019900047
10151,20005,26.71612,831751.6771099954,74.09120003116125
10039,20096,26.696450000000002,831778.3735599954,74.09357811114776
10002,20337,26.68958,831805.0631399954,74.0959555791649
10014,20042,26.68558,831831.7487199955,74.09833269086799
10007,20297,26.680880000000002,831858.4295999955,74.10070938390209
10061,20067,26.67976,831885.1093599955,74.10308597716825
10136,20089,26.67365,831911.7830099955,74.10546202616473
10025,20009,26.67131,831938.4543199955,74.10783786671749
10015,20220,26.66742,831965.1217399954,74.11021336075484
10090,20096,26.66705,831991.7887899955,74.11258882183314
10081,20008,26.66259,832018.4513799954,74.11496388562131
10100,20018,26.66256,832045.1139399954,74.11733894673709
10065,20017,26.66254,832071.7764799955,74.11971400607132
10097,20029,26.66254,832098.4390199955,74.12208906540555
10061,20059,26.65862,832125.0976399955,74.12446377555203
10002,20290,26.65306,832151.7506999956,74.12683799042199
10099,20005,26.65169,832178.4023899955,74.12921208325436
10029,20359,26.64972,832205.0521099955,74.1315860006021
10010,20375,26.64918,832231.7012899955,74.13395986984743
10023,20057,26.63387,832258.3351599955,74.13633237530077
10007,20201,26.63205,832284.9672099955,74.13870471863125
10006,20324,26.63095,832311.5981599955,74.14107696397534
10195,20005,26.63023,832338.2283899955,74.14344914518291
10017,20167,26.60429,832364.8326799956,74.14581901569395
10083,20044,26.60245,832391.4351299956,74.1481887223005
10083,20047,26.602430000000002,832418.0375599955,74.15055842712549
10004,20421,26.5994,832444.6369599955,74.1529278620426
10068,20084,26.59635,832471.2333099955,74.15529702527026
10001,20377,26.58535,832497.8186599954,74.1576652086343
10011,20346,26.58532,832524.4039799954,74.16003338932597
10016,20197,26.58144,832550.9854199954,74.16240122439305
10050,20042,26.58065,832577.5660699954,74.1647689890881
10006,20168,26.5756,832604.1416699954,74.16713630393667
10042,20051,26.5675,832630.7091699954,74.16950289724932
10034,20010,26.56617,832657.2753399954,74.17186937208753
10025,20027,26.55924,832683.8345799954,74.1742352296117
10019,20168,26.55413,832710.3887099953,74.17660063194465
10068,20116,26.55333,832736.9420399953,74.1789659630148
10002,20304,26.552410000000002,832763.4944499953,74.18133121213273
10086,20058,26.54742,832790.0418699953,74.1836960167489
10030,20109,26.544069999999998,832816.5859399952,74.18606052295205
10008,20080,26.53923,832843.1251699952,74.18842459801522
10002,20230,26.5373,832869.6624699952,74.19078850115685
10042,20075,26.53243,832896.1948999952,74.19315197048614
10018,20299,26.51922,832922.7141199952,74.19551426308834
10062,20035,26.50506,832949.2191799952,74.19787529433881
10091,20019,26.4952,832975.7143799952,74.2002354472752
10013,20275,26.49238,833002.2067599952,74.20259534901017
10002,20225,26.49015,833028.6969099952,74.20495505210008
10007,20367,26.48765,833055.1845599952,74.2073145324937
10015,20239,26.48189,833081.6664499952,74.2096734997951
10067,20126,26.478839999999998,833108.1452899952,74.21203219540705
10155,20002,26.475099999999998,833134.6203899953,74.21439055786539
10068,20121,26.474400000000003,833161.0947899952,74.21674885796875
10056,20074,26.469630000000002,833187.5644199952,74.21910673316762
10075,20026,26.46721,833214.0316299952,74.2214643927965
10048,20123,26.44551,833240.4771399952,74.22382011942172
10006,20208,26.44066,833266.9177999952,74.22617541401615
10029,20235,26.43632,833293.3541199951,74.22853032200986
10003,20307,26.43436,833319.7884799951,74.23088505540969
10024,20232,26.4264,833346.2148799951,74.23323907974458
10004,20316,26.42358,833372.638459995,74.23559285287807
10037,20075,26.39243,833399.030889995,74.23794385121599
10038,20019,26.39145,833425.422339995,74.24029476225695
10015,20087,26.386989999999997,833451.8093299951,74.24264527600776
10110,20009,26.37411,833478.183439995,74.24499464242737
10098,20002,26.37332,833504.5567599951,74.24734393847496
10059,20015,26.3729,833530.929659995,74.24969319710955
10071,20027,26.37245,833557.302109995,74.25204241565883
10019,20114,26.3718,833583.673909995,74.25439157630709
10212,20010,26.36525,833610.039159995,74.2567401534911
10044,20084,26.34997,833636.389129995,74.25908736955547
10115,20008,26.34887,833662.737999995,74.2614344876335
10062,20047,26.33643,833689.074429995,74.26378049757484
10082,20024,26.32266,833715.397089995,74.26612528090511
10051,20047,26.32242,833741.719509995,74.26847004285653
10034,20076,26.30659,833768.026099995,74.27081339469517
10033,20130,26.30613,833794.332229995,74.27315670555765
10030,20103,26.30061,833820.6328399951,74.27549952470679
10006,20197,26.28575,833846.9185899951,74.27784102014925
10005,20282,26.28409,833873.2026799951,74.28018236772141
10095,20126,26.272360000000003,833899.475039995,74.28252267040261
10092,20001,26.27227,833925.747309995,74.28486296506678
10097,20026,26.27024,833952.017549995,74.28720307890156
10041,20067,26.26041,833978.277959995,74.28954231709457
10001,20482,26.25787,834004.535829995,74.29188132902819
10010,20237,26.256909999999998,834030.7927399949,74.29422025544643
10005,20513,26.25222,834057.044959995,74.29655876408647
10064,20007,26.24896,834083.293919995,74.29889698233055
10168,20010,26.24296,834109.5368799949,74.30123466610357
10049,20066,26.24295,834135.7798299949,74.30357234898582
10122,20022,26.24294,834162.0227699949,74.30591003097727
10074,20042,26.23629,834188.259059995,74.30824712059665
10050,20103,26.23468,834214.4937399949,74.31058406679962
10037,20052,26.2342,834240.7279399949,74.3129209702449
10005,20265,26.227809999999998,834266.9557499948,74.3152573044785
10048,20020,26.22547,834293.1812199948,74.31759343026837
10005,20336,26.21586,834319.3970799948,74.31992870001379
10034,20121,26.21164,834345.6087199948,74.32226359384788
10073,20074,26.21136,834371.8200799947,74.32459846274
10127,20067,26.208000000000002,834398.0280799947,74.32693303232833
10204,20023,26.208,834424.2360799947,74.32926760191664
10078,20029,26.19205,834450.4281299947,74.33160075070273
10133,20018,26.19203,834476.6201599947,74.33393389770724
10049,20028,26.19162,834502.8117799948,74.33626700818958
10107,20126,26.18784,834528.9996199948,74.33859978195514
10008,20381,26.1858,834555.1854199948,74.34093237400054
10043,20062,26.18424,834581.3696599947,74.34326482708346
10064,20107,26.18309,834607.5527499947,74.3455971777261
10005,20238,26.18246,834633.7352099947,74.34792947224929
10008,20572,26.18185,834659.9170599948,74.35026171243457
10020,20130,26.17959,834686.0966499947,74.35259375130242
10027,20076,26.16996,834712.2666099947,74.35492493234423
10023,20184,26.16584,834738.4324499947,74.35725574638256
10158,20549,26.16046,834764.5929099948,74.35958608117853
10006,20443,26.1585,834790.7514099948,74.36191624138061
10002,20359,26.15336,834816.9047699948,74.36424594371915
10008,20320,26.149330000000003,834843.0540999948,74.36657528707131
10002,20161,26.14891,834869.2030099948,74.36890459301047
10103,20121,26.14248,834895.3454899949,74.37123332617483
10048,20046,26.14248,834921.4879699949,74.37356205933918
10138,20008,26.13974,834947.6277099949,74.37589054842842
10011,20469,26.12975,834973.7574599949,74.37821814762333
10135,20018,26.12928,834999.8867399949,74.38054570495136
10008,20056,26.12806,835026.0147999949,74.38287315360358
10079,20116,26.12106,835052.1358599949,74.38519997870625
10030,20062,26.11022,835078.246079995,74.38752583819787
10052,20661,26.07906,835104.325139995,74.38984892200314
10042,20080,26.07479,835130.399929995,74.39217162544315
10049,20096,26.07028,835156.4702099949,74.39449392713908
10062,20010,26.06823,835182.5384399949,74.39681604622407
10096,20045,26.0653,835208.6037399949,74.39913790430903
10089,20175,26.06282,835234.6665599949,74.40145954147928
10013,20238,26.05943,835260.725989995,74.40378087667338
10021,20198,26.05568,835286.7816699949,74.40610187782306
10054,20167,26.05294,835312.8346099949,74.40842263489763
10010,20238,26.05175,835338.8863599949,74.41074328596878
10002,20315,26.05107,835364.9374299949,74.41306387646654
10015,20197,26.04526,835390.982689995,74.41538394941816
10006,20283,26.04422,835417.026909995,74.41770392972813
10009,20292,26.03711,835443.064019995,74.42002327668989
10035,20103,26.03691,835469.1009299951,74.42234260583595
10020,20114,26.03601,835495.1369399951,74.42466185481135
10123,20004,26.03569,835521.1726299952,74.42698107528163
10101,20018,26.03521,835547.2078399952,74.42930025299422
10110,20008,26.03519,835573.2430299951,74.43161942892523
10037,20079,26.02919,835599.2722199952,74.4339380703852
10035,20089,26.028280000000002,835625.3004999951,74.43625663078372
10011,20208,26.01813,835651.3186299951,74.43857428703537
10011,20443,26.01698,835677.3356099951,74.44089184084672
10112,20029,26.01426,835703.349869995,74.4432091523645
10043,20057,26.00325,835729.353119995,74.44552548312792
10001,20502,25.99843,835755.351549995,74.44784138453291
10042,20100,25.99838,835781.349929995,74.450157281484
10003,20386,25.99675,835807.3466799951,74.45247303323708
10037,20107,25.99111,835833.337789995,74.45478828258739
10024,20224,25.9896,835859.327389995,74.45710339742914
10137,20008,25.98294,835885.310329995,74.45941791900802
10012,20263,25.98215,835911.292479995,74.46173237021488
10046,20032,25.97069,835937.263169995,74.46404580058201
10005,20338,25.96935,835963.2325199951,74.46635911158394
10002,20488,25.95771,835989.1902299951,74.468671385712
10152,20021,25.95467,836015.1448999951,74.4709833890414
10039,20134,25.95411,836041.0990099951,74.47329534248685
10081,20028,25.94592,836067.0449299951,74.47560656637928
10087,20072,25.94592,836092.990849995,74.4779177902717
10121,20024,25.94592,836118.936769995,74.48022901416415
10065,20024,25.94592,836144.882689995,74.48254023805659
10055,20031,25.94591,836170.828599995,74.48485146105824
10006,20466,25.94536,836196.773959995,74.48716263506672
10003,20500,25.94443,836222.718389995,74.48947372623218
10001,20417,25.94404,836248.662429995,74.49178478265702
10023,20216,25.937730000000002,836274.600159995,74.49409527699645
10046,20044,25.93737,836300.5375299951,74.49640573926764
10021,20035,25.9372,836326.4747299951,74.49871618639547
10050,20144,25.93504,836352.4097699951,74.50102644111374
10066,20031,25.92845,836378.3382199951,74.5033361088046
10018,20080,25.92223,836404.2604499952,74.50564522242713
10232,20203,25.916800000000002,836430.1772499952,74.50795385235337
10100,20035,25.90226,836456.0795099952,74.51026118707806
10007,20447,25.89769,836481.9771999952,74.51256811471397
10001,20416,25.89396,836507.8711599952,74.51487471008703
10036,20069,25.8935,836533.7646599952,74.51718126448398
10414,20052,25.89347,836559.6581299952,74.51948781620857
10139,20008,25.88882,836585.5469499952,74.52179395371809
10013,20252,25.88754,836611.4344899952,74.52409997720713
10068,20018,25.87835,836637.3128399953,74.52640518206465
10118,20006,25.87834,836663.1911799953,74.52871038603139
