product_id,tn,tn_predicho,tn_clase
21184,0.15858,0.15978169512393373,1
21190,0.13297,0.06062809561887366,1
21191,0.09023,0.08546436500971857,1
21192,0.012379999999999999,0.06092345172331403,1
21194,0.08985,0.04045884319226682,1
21196,0.19440000000000002,0.4761209914679919,1
21200,0.12786,0.10567234948196222,1
21201,0.18025,0.3028612095116755,1
21202,0.04587,0.025991649785646526,1
21207,0.1208,0.15159478806183685,1
21209,0.07853,0.030961256081400084,1
21212,0.10563,0.0978698389801348,1
21214,0.24428,0.5229589205803572,1
21218,0.03348,0.03303387025607227,1
21222,0.02184,0.16562603030140186,1
21224,0.07537,0.06826027593908375,1
21226,0.04866,0.07733758192667319,1
21227,0.42182000000000003,0.05392377717439334,1
21233,0.03557,0.006120809189336006,1
21244,0.01552,0.019063053810295667,1
21245,0.02403,0.06173788039488794,1
21246,0.02117,0.019063053810295667,1
21248,0.01129,-0.002427761987551078,1
21252,0.08560000000000001,0.07500633648055023,1
21256,0.012709999999999999,0.021575346218937433,1
21259,0.01412,0.0007092191909399417,1
21262,0.01834,-0.003932831648010716,1
21263,0.0127,-0.002427761987551078,1
21265,0.050069999999999996,0.046994870731971394,1
21266,0.05121,0.046994870731971394,1
21267,0.015690000000000003,0.17506421201952393,1
21276,0.008919999999999999,-0.003932831648010716,1
